alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=300
machine_num=20
pop_size=100
Threshold=38808
scenario_num=20
{
	{
		{81, 67, 18, 80, 57, 65, 56, 28, 93, 13, 41, 19, 69, 22, 34, 13, 62, 5, 18, 30},
		{5, 83, 39, 27, 42, 93, 28, 68, 18, 38, 83, 5, 39, 5, 50, 72, 33, 96, 72, 58},
		{95, 62, 95, 55, 18, 68, 63, 56, 33, 85, 5, 88, 96, 52, 33, 61, 37, 94, 9, 63},
		{39, 98, 13, 20, 45, 73, 9, 79, 49, 62, 86, 62, 37, 60, 72, 19, 24, 85, 58, 88},
		{93, 97, 91, 61, 51, 69, 61, 47, 12, 8, 19, 95, 39, 26, 78, 86, 31, 22, 83, 84},
		{86, 46, 97, 74, 52, 13, 62, 69, 5, 61, 55, 41, 26, 67, 24, 54, 29, 98, 9, 37},
		{54, 80, 18, 59, 91, 6, 81, 45, 89, 98, 22, 99, 81, 96, 97, 24, 21, 80, 25, 81},
		{67, 2, 33, 4, 34, 88, 96, 32, 10, 19, 28, 54, 1, 90, 75, 2, 71, 79, 35, 10},
		{1, 40, 87, 56, 5, 91, 96, 10, 50, 52, 95, 99, 34, 60, 12, 95, 98, 5, 85, 78},
		{67, 65, 31, 26, 57, 63, 57, 42, 59, 45, 71, 95, 63, 61, 6, 40, 47, 61, 99, 8},
		{14, 77, 41, 6, 93, 91, 4, 34, 5, 5, 66, 16, 25, 20, 73, 53, 40, 48, 7, 15},
		{73, 8, 88, 11, 37, 50, 99, 88, 66, 49, 50, 75, 46, 49, 71, 68, 38, 17, 17, 9},
		{93, 38, 69, 50, 52, 52, 28, 2, 51, 30, 52, 40, 74, 41, 29, 32, 92, 80, 11, 60},
		{73, 80, 24, 13, 33, 56, 86, 59, 45, 67, 55, 32, 63, 11, 74, 66, 30, 66, 70, 14},
		{81, 72, 13, 35, 11, 23, 11, 32, 43, 56, 67, 89, 54, 83, 27, 27, 93, 93, 6, 56},
		{72, 97, 49, 70, 45, 65, 70, 93, 97, 95, 65, 96, 95, 6, 79, 42, 47, 29, 36, 72},
		{65, 75, 45, 52, 83, 52, 50, 76, 16, 80, 44, 83, 58, 24, 53, 17, 79, 96, 72, 82},
		{23, 68, 76, 87, 53, 6, 70, 17, 39, 57, 27, 76, 49, 45, 76, 7, 15, 34, 91, 78},
		{63, 61, 68, 47, 59, 88, 6, 92, 65, 74, 64, 69, 6, 97, 23, 57, 22, 53, 78, 90},
		{48, 73, 62, 53, 27, 21, 28, 70, 33, 51, 31, 14, 12, 37, 54, 51, 77, 73, 32, 87},
		{63, 54, 50, 94, 56, 35, 93, 53, 84, 21, 30, 28, 65, 5, 6, 14, 26, 49, 8, 1},
		{21, 42, 32, 78, 22, 36, 74, 2, 62, 74, 23, 30, 16, 5, 75, 25, 27, 17, 27, 2},
		{78, 83, 55, 9, 28, 45, 27, 44, 8, 99, 87, 17, 92, 24, 30, 30, 3, 10, 62, 10},
		{14, 39, 65, 58, 37, 33, 37, 31, 49, 33, 9, 42, 93, 50, 90, 86, 77, 16, 17, 76},
		{57, 37, 26, 87, 88, 30, 56, 16, 70, 31, 74, 98, 50, 77, 17, 13, 51, 97, 56, 41},
		{81, 75, 63, 11, 57, 97, 22, 95, 56, 18, 44, 2, 33, 33, 17, 3, 71, 79, 59, 96},
		{64, 12, 54, 89, 82, 71, 19, 24, 58, 26, 82, 2, 25, 95, 42, 3, 31, 97, 82, 53},
		{61, 93, 94, 39, 24, 68, 73, 82, 85, 72, 86, 67, 1, 53, 99, 78, 84, 71, 27, 14},
		{61, 90, 57, 92, 60, 68, 4, 87, 29, 85, 19, 80, 43, 26, 77, 27, 68, 29, 95, 83},
		{12, 43, 17, 45, 83, 35, 71, 35, 19, 31, 14, 68, 59, 53, 3, 80, 97, 8, 9, 17},
		{45, 52, 12, 71, 1, 36, 58, 19, 82, 50, 10, 11, 49, 16, 89, 73, 60, 97, 50, 87},
		{4, 31, 70, 47, 54, 90, 75, 40, 20, 59, 59, 80, 42, 14, 78, 20, 65, 68, 25, 17},
		{46, 86, 20, 6, 17, 20, 92, 71, 33, 68, 76, 26, 73, 24, 74, 28, 56, 66, 79, 21},
		{1, 16, 83, 48, 89, 71, 27, 19, 11, 99, 1, 42, 33, 55, 41, 85, 56, 86, 94, 5},
		{50, 97, 31, 67, 12, 82, 56, 15, 25, 52, 52, 46, 19, 40, 19, 37, 69, 13, 29, 1},
		{10, 57, 97, 70, 64, 46, 29, 55, 18, 71, 81, 40, 91, 48, 1, 49, 77, 35, 44, 71},
		{78, 39, 53, 27, 10, 78, 18, 31, 53, 72, 74, 23, 2, 61, 65, 62, 7, 23, 59, 99},
		{93, 1, 44, 37, 69, 38, 35, 18, 78, 33, 29, 72, 1, 17, 62, 87, 23, 87, 37, 98},
		{12, 84, 80, 21, 66, 71, 64, 77, 42, 12, 55, 52, 18, 40, 84, 1, 1, 74, 20, 9},
		{14, 87, 74, 86, 79, 86, 75, 95, 20, 6, 18, 85, 77, 31, 10, 31, 38, 83, 24, 64},
		{49, 80, 38, 59, 92, 24, 51, 86, 3, 80, 37, 4, 53, 72, 6, 94, 31, 95, 3, 57},
		{19, 5, 83, 53, 92, 13, 60, 91, 60, 89, 23, 36, 72, 62, 42, 80, 61, 67, 73, 67},
		{99, 8, 17, 68, 24, 44, 27, 68, 79, 69, 47, 76, 18, 37, 43, 27, 62, 25, 99, 52},
		{97, 9, 22, 84, 9, 9, 40, 8, 86, 70, 59, 66, 1, 27, 89, 19, 63, 7, 41, 17},
		{56, 62, 2, 83, 92, 65, 4, 14, 28, 82, 64, 6, 4, 60, 87, 35, 63, 87, 13, 46},
		{93, 34, 77, 56, 16, 51, 87, 3, 32, 47, 87, 62, 74, 97, 95, 11, 33, 23, 94, 40},
		{70, 47, 6, 97, 84, 84, 40, 1, 18, 2, 55, 11, 49, 63, 31, 76, 56, 71, 48, 29},
		{80, 28, 10, 12, 6, 83, 75, 70, 30, 71, 55, 60, 22, 88, 16, 91, 81, 95, 59, 83},
		{93, 42, 45, 67, 66, 23, 83, 21, 93, 23, 36, 29, 81, 72, 11, 63, 86, 68, 24, 97},
		{4, 59, 74, 64, 63, 88, 49, 9, 23, 47, 55, 18, 61, 4, 74, 3, 3, 32, 97, 61},
		{83, 34, 34, 74, 55, 97, 41, 34, 46, 75, 33, 69, 22, 85, 67, 8, 5, 70, 86, 29},
		{66, 61, 49, 38, 41, 85, 29, 51, 18, 88, 11, 45, 1, 72, 97, 29, 4, 72, 65, 64},
		{39, 98, 48, 47, 84, 49, 15, 95, 60, 46, 69, 6, 3, 21, 58, 32, 1, 98, 65, 14},
		{92, 53, 27, 17, 51, 30, 88, 66, 85, 51, 39, 34, 94, 19, 70, 88, 67, 5, 15, 33},
		{33, 58, 47, 1, 24, 49, 89, 21, 9, 21, 28, 68, 58, 42, 85, 1, 33, 42, 38, 29},
		{95, 70, 47, 90, 20, 37, 28, 86, 63, 63, 98, 9, 58, 26, 65, 32, 29, 57, 17, 50},
		{62, 78, 35, 17, 17, 41, 91, 23, 93, 79, 20, 42, 45, 36, 12, 79, 17, 65, 33, 91},
		{41, 23, 61, 80, 45, 50, 18, 95, 38, 21, 93, 46, 50, 68, 4, 32, 82, 16, 73, 33},
		{8, 37, 39, 16, 56, 18, 76, 41, 73, 33, 70, 96, 70, 81, 21, 17, 57, 65, 51, 50},
		{57, 61, 76, 39, 61, 12, 37, 51, 32, 11, 82, 99, 71, 37, 70, 26, 80, 99, 69, 42},
		{23, 65, 37, 98, 50, 18, 85, 42, 85, 95, 22, 80, 38, 81, 33, 36, 39, 25, 40, 53},
		{43, 87, 20, 40, 11, 67, 33, 57, 8, 76, 23, 16, 32, 36, 3, 61, 24, 29, 20, 47},
		{38, 24, 63, 77, 86, 36, 81, 44, 1, 87, 12, 24, 42, 33, 27, 73, 33, 97, 8, 34},
		{60, 25, 34, 66, 32, 27, 82, 19, 98, 36, 55, 8, 68, 67, 16, 73, 18, 60, 5, 1},
		{68, 58, 92, 45, 36, 40, 98, 47, 55, 18, 75, 99, 84, 93, 14, 96, 8, 19, 57, 42},
		{13, 18, 59, 65, 92, 4, 12, 63, 55, 18, 47, 43, 69, 21, 64, 50, 9, 27, 72, 18},
		{18, 8, 59, 53, 61, 60, 16, 4, 18, 98, 62, 33, 28, 13, 80, 25, 19, 6, 92, 26},
		{11, 10, 77, 7, 88, 15, 76, 65, 93, 8, 71, 22, 32, 57, 31, 54, 57, 33, 4, 41},
		{97, 46, 34, 91, 38, 79, 61, 27, 87, 70, 7, 69, 14, 91, 93, 41, 53, 84, 99, 96},
		{68, 75, 83, 62, 59, 88, 14, 90, 60, 52, 83, 40, 78, 60, 5, 1, 47, 38, 89, 36},
		{73, 88, 86, 57, 92, 35, 43, 84, 10, 64, 21, 58, 65, 51, 49, 44, 22, 88, 10, 45},
		{59, 2, 72, 15, 56, 42, 53, 2, 47, 43, 91, 43, 36, 51, 76, 56, 87, 9, 81, 25},
		{98, 47, 85, 11, 45, 66, 97, 26, 50, 91, 88, 47, 72, 43, 27, 80, 43, 83, 90, 32},
		{10, 73, 85, 29, 9, 48, 21, 34, 78, 85, 74, 91, 88, 70, 77, 13, 43, 79, 90, 70},
		{39, 77, 47, 58, 37, 79, 83, 51, 10, 18, 70, 15, 77, 65, 95, 3, 76, 61, 57, 42},
		{55, 86, 97, 33, 3, 32, 57, 48, 62, 52, 41, 63, 32, 27, 37, 25, 80, 14, 74, 5},
		{89, 4, 95, 93, 50, 45, 39, 18, 42, 70, 78, 68, 62, 2, 57, 21, 36, 23, 63, 16},
		{83, 1, 33, 91, 13, 24, 89, 31, 92, 77, 77, 22, 34, 68, 46, 9, 81, 44, 23, 17},
		{4, 94, 1, 57, 73, 89, 27, 29, 15, 49, 92, 27, 33, 31, 9, 95, 63, 31, 88, 91},
		{92, 30, 70, 71, 94, 31, 6, 60, 27, 51, 85, 60, 90, 24, 11, 39, 22, 99, 54, 39},
		{73, 9, 55, 17, 41, 72, 74, 29, 55, 91, 67, 44, 32, 33, 20, 50, 97, 29, 93, 25},
		{84, 57, 99, 63, 61, 81, 42, 87, 62, 12, 42, 71, 35, 9, 61, 81, 1, 77, 6, 55},
		{8, 70, 29, 51, 16, 21, 73, 3, 66, 82, 28, 31, 82, 29, 41, 13, 4, 74, 48, 96},
		{2, 39, 54, 99, 30, 61, 18, 26, 50, 38, 10, 3, 25, 7, 87, 96, 38, 17, 89, 53},
		{97, 5, 53, 21, 90, 81, 29, 42, 97, 3, 16, 89, 5, 62, 32, 22, 23, 74, 21, 19},
		{17, 77, 97, 85, 27, 10, 79, 9, 97, 2, 91, 10, 88, 4, 20, 93, 93, 19, 11, 99},
		{38, 55, 40, 73, 67, 54, 28, 41, 93, 77, 67, 76, 22, 2, 10, 81, 29, 71, 53, 68},
		{31, 6, 38, 39, 27, 97, 36, 57, 2, 18, 28, 6, 29, 21, 37, 84, 40, 63, 58, 9},
		{69, 74, 67, 44, 59, 69, 90, 3, 21, 34, 73, 35, 79, 72, 73, 86, 94, 29, 80, 74},
		{70, 50, 54, 80, 94, 18, 6, 77, 90, 21, 49, 47, 66, 64, 11, 85, 22, 20, 34, 1},
		{62, 47, 10, 78, 29, 80, 8, 81, 77, 8, 59, 50, 26, 64, 3, 70, 36, 72, 15, 99},
		{18, 3, 48, 37, 36, 53, 57, 29, 58, 33, 63, 5, 47, 20, 10, 66, 36, 59, 11, 67},
		{82, 13, 76, 17, 94, 66, 6, 63, 21, 23, 75, 7, 14, 30, 74, 95, 53, 36, 46, 57},
		{32, 34, 67, 20, 57, 29, 70, 25, 51, 11, 24, 61, 80, 71, 27, 19, 66, 97, 15, 98},
		{1, 22, 39, 68, 59, 18, 99, 39, 22, 79, 54, 37, 55, 74, 18, 2, 43, 51, 8, 49},
		{54, 21, 47, 7, 91, 68, 15, 18, 55, 75, 2, 94, 52, 25, 16, 17, 9, 28, 16, 55},
		{76, 24, 73, 79, 35, 7, 82, 44, 29, 19, 7, 10, 62, 31, 60, 99, 81, 36, 41, 51},
		{31, 18, 71, 66, 29, 76, 87, 61, 96, 34, 86, 18, 3, 22, 42, 95, 40, 17, 26, 50},
		{53, 33, 9, 62, 98, 3, 90, 95, 37, 71, 69, 61, 67, 1, 77, 99, 73, 35, 79, 36},
		{29, 70, 19, 66, 95, 23, 9, 33, 25, 53, 9, 98, 91, 5, 67, 33, 3, 22, 87, 45},
		{31, 23, 43, 48, 40, 90, 5, 82, 53, 77, 20, 88, 48, 7, 82, 51, 97, 36, 91, 86},
		{87, 97, 54, 32, 27, 4, 17, 94, 12, 94, 78, 39, 30, 45, 74, 45, 18, 1, 18, 67},
		{88, 26, 56, 46, 72, 73, 37, 66, 78, 86, 78, 49, 94, 70, 31, 66, 66, 44, 50, 61},
		{62, 11, 97, 27, 14, 42, 42, 61, 92, 88, 68, 98, 4, 81, 13, 81, 16, 95, 96, 71},
		{68, 87, 33, 78, 33, 86, 33, 34, 59, 60, 50, 41, 67, 97, 46, 32, 90, 7, 42, 70},
		{41, 62, 94, 97, 60, 49, 26, 51, 41, 44, 61, 28, 52, 93, 67, 20, 57, 37, 45, 59},
		{35, 77, 49, 31, 36, 50, 87, 20, 17, 88, 58, 49, 1, 43, 20, 67, 79, 60, 67, 70},
		{51, 78, 13, 23, 31, 95, 74, 27, 73, 89, 95, 71, 33, 50, 47, 79, 47, 40, 54, 31},
		{98, 15, 47, 57, 63, 68, 4, 81, 48, 56, 60, 91, 18, 5, 76, 45, 42, 3, 83, 75},
		{24, 49, 30, 75, 26, 59, 22, 95, 49, 24, 57, 86, 6, 49, 44, 19, 5, 38, 29, 89},
		{83, 1, 19, 9, 22, 85, 92, 74, 62, 52, 67, 39, 3, 15, 42, 27, 64, 31, 75, 96},
		{49, 68, 86, 1, 71, 61, 25, 83, 42, 98, 61, 28, 29, 28, 4, 84, 66, 47, 38, 99},
		{23, 32, 53, 21, 44, 43, 97, 97, 58, 83, 86, 80, 5, 9, 16, 35, 7, 11, 76, 28},
		{15, 40, 44, 26, 11, 94, 62, 56, 88, 45, 93, 62, 88, 92, 49, 87, 55, 79, 9, 29},
		{25, 96, 39, 28, 75, 18, 71, 28, 49, 46, 73, 37, 56, 82, 82, 18, 28, 95, 91, 18},
		{22, 25, 82, 94, 65, 14, 6, 45, 16, 44, 66, 50, 50, 30, 76, 69, 4, 25, 78, 59},
		{82, 56, 53, 26, 73, 13, 74, 57, 11, 28, 44, 28, 19, 83, 17, 92, 30, 54, 26, 5},
		{47, 71, 30, 26, 46, 72, 57, 93, 50, 55, 57, 15, 20, 37, 69, 74, 58, 7, 51, 23},
		{22, 52, 40, 14, 24, 35, 65, 37, 78, 92, 49, 3, 99, 36, 43, 17, 99, 95, 30, 82},
		{66, 35, 48, 85, 41, 78, 49, 1, 78, 75, 13, 60, 47, 32, 83, 67, 81, 8, 30, 5},
		{88, 9, 86, 10, 92, 30, 16, 24, 29, 18, 56, 23, 56, 25, 28, 6, 99, 99, 31, 17},
		{95, 8, 97, 2, 40, 42, 49, 50, 3, 98, 6, 97, 90, 25, 40, 21, 43, 64, 47, 34},
		{21, 95, 31, 38, 20, 8, 55, 30, 48, 43, 91, 60, 14, 31, 56, 38, 15, 1, 30, 48},
		{72, 12, 90, 67, 47, 26, 20, 68, 57, 40, 28, 21, 86, 32, 82, 17, 74, 38, 97, 47},
		{91, 62, 89, 40, 97, 31, 25, 52, 1, 45, 50, 34, 4, 15, 18, 99, 41, 6, 48, 32},
		{25, 77, 82, 28, 63, 95, 21, 64, 48, 96, 6, 21, 41, 13, 34, 53, 89, 63, 7, 85},
		{41, 52, 8, 48, 20, 77, 57, 37, 16, 96, 79, 10, 5, 28, 22, 23, 72, 64, 95, 68},
		{6, 39, 15, 16, 54, 19, 14, 85, 73, 45, 40, 1, 48, 88, 31, 16, 14, 19, 86, 31},
		{76, 82, 34, 55, 46, 92, 2, 6, 27, 90, 4, 84, 3, 87, 13, 21, 46, 28, 4, 30},
		{99, 93, 6, 8, 11, 78, 23, 41, 4, 44, 38, 89, 17, 41, 95, 88, 34, 62, 19, 18},
		{76, 55, 23, 92, 15, 61, 28, 15, 13, 41, 23, 16, 26, 67, 48, 29, 88, 8, 19, 53},
		{21, 72, 33, 88, 5, 62, 71, 2, 66, 4, 73, 10, 71, 27, 29, 93, 38, 49, 12, 97},
		{33, 45, 36, 93, 20, 19, 60, 39, 97, 46, 82, 40, 92, 60, 48, 26, 36, 33, 63, 61},
		{13, 31, 61, 86, 17, 33, 41, 37, 35, 87, 58, 75, 86, 2, 52, 66, 15, 8, 32, 6},
		{90, 77, 84, 97, 27, 63, 41, 31, 71, 5, 69, 67, 46, 69, 45, 11, 24, 60, 99, 98},
		{75, 8, 98, 18, 73, 11, 90, 4, 66, 92, 77, 90, 36, 57, 97, 54, 16, 70, 41, 58},
		{32, 77, 22, 50, 75, 16, 18, 42, 70, 17, 53, 23, 85, 91, 78, 86, 29, 41, 45, 96},
		{10, 55, 90, 71, 26, 13, 38, 4, 29, 37, 93, 96, 53, 11, 45, 45, 12, 60, 8, 60},
		{98, 95, 21, 27, 78, 82, 51, 40, 28, 87, 48, 90, 39, 97, 11, 97, 67, 32, 85, 80},
		{62, 64, 35, 87, 80, 45, 92, 62, 56, 29, 51, 54, 24, 93, 81, 89, 69, 85, 16, 43},
		{65, 21, 31, 24, 15, 46, 69, 51, 48, 41, 62, 21, 33, 4, 20, 13, 96, 14, 79, 50},
		{51, 11, 62, 93, 94, 27, 86, 39, 59, 90, 66, 3, 76, 62, 50, 82, 13, 9, 18, 69},
		{81, 27, 67, 39, 53, 69, 18, 42, 30, 42, 29, 92, 7, 32, 31, 48, 6, 91, 7, 75},
		{57, 72, 48, 92, 24, 6, 19, 90, 2, 40, 66, 77, 48, 21, 84, 55, 67, 99, 84, 62},
		{9, 75, 94, 2, 67, 25, 9, 60, 2, 92, 72, 93, 98, 9, 80, 19, 80, 82, 83, 24},
		{52, 57, 63, 76, 48, 9, 78, 77, 37, 6, 26, 89, 31, 88, 77, 78, 85, 18, 4, 83},
		{60, 93, 29, 83, 64, 60, 75, 74, 57, 46, 30, 20, 8, 48, 93, 96, 59, 39, 56, 28},
		{69, 20, 51, 86, 14, 63, 1, 32, 99, 66, 87, 62, 89, 11, 31, 52, 48, 64, 62, 45},
		{67, 24, 97, 46, 41, 9, 30, 25, 45, 11, 88, 13, 44, 30, 77, 79, 58, 30, 29, 54},
		{57, 74, 58, 18, 14, 15, 25, 77, 18, 90, 58, 46, 79, 53, 42, 9, 25, 5, 45, 30},
		{58, 33, 11, 25, 96, 48, 24, 13, 76, 1, 22, 74, 1, 46, 77, 99, 58, 88, 72, 71},
		{30, 37, 86, 17, 20, 54, 31, 34, 25, 31, 1, 90, 74, 42, 13, 79, 64, 53, 40, 79},
		{59, 55, 59, 28, 28, 42, 53, 63, 96, 72, 35, 5, 66, 20, 67, 45, 5, 14, 39, 52},
		{43, 56, 13, 9, 52, 41, 8, 37, 35, 58, 47, 95, 61, 61, 95, 99, 14, 4, 31, 97},
		{94, 2, 28, 76, 80, 74, 69, 67, 63, 82, 85, 76, 77, 22, 7, 38, 23, 77, 2, 26},
		{63, 34, 82, 83, 78, 85, 4, 75, 48, 62, 84, 8, 9, 49, 53, 52, 96, 48, 3, 23},
		{70, 75, 32, 7, 23, 95, 77, 61, 61, 26, 10, 69, 78, 27, 95, 7, 25, 81, 56, 66},
		{48, 81, 86, 12, 23, 34, 65, 73, 40, 90, 94, 48, 20, 11, 12, 19, 53, 34, 97, 37},
		{26, 32, 14, 94, 65, 6, 14, 10, 34, 34, 95, 83, 51, 66, 41, 16, 89, 3, 27, 78},
		{45, 5, 16, 50, 37, 81, 79, 22, 91, 96, 14, 95, 55, 5, 14, 30, 47, 5, 5, 14},
		{28, 75, 7, 63, 32, 9, 84, 8, 45, 2, 1, 85, 26, 63, 93, 77, 9, 52, 33, 70},
		{25, 69, 20, 92, 70, 48, 85, 18, 36, 68, 46, 43, 16, 44, 23, 36, 56, 12, 29, 73},
		{15, 90, 13, 66, 77, 30, 97, 43, 8, 70, 19, 40, 72, 41, 43, 35, 22, 97, 46, 88},
		{35, 25, 16, 20, 22, 61, 95, 82, 97, 14, 19, 46, 93, 16, 84, 56, 11, 15, 9, 67},
		{90, 56, 92, 52, 72, 22, 55, 21, 57, 23, 22, 82, 74, 96, 69, 58, 24, 17, 16, 56},
		{76, 72, 99, 20, 8, 77, 48, 8, 57, 67, 84, 79, 20, 99, 62, 22, 62, 9, 40, 72},
		{55, 25, 56, 44, 69, 57, 70, 3, 51, 90, 11, 3, 77, 25, 37, 9, 53, 94, 20, 46},
		{97, 20, 11, 27, 57, 36, 97, 43, 49, 49, 29, 45, 87, 72, 67, 72, 74, 86, 72, 88},
		{54, 69, 91, 25, 95, 10, 16, 39, 6, 45, 33, 34, 86, 90, 10, 77, 65, 26, 72, 41},
		{86, 10, 42, 38, 29, 29, 69, 16, 10, 67, 84, 15, 42, 57, 90, 64, 38, 39, 1, 92},
		{43, 41, 49, 60, 57, 8, 77, 55, 54, 85, 40, 68, 47, 19, 50, 17, 46, 68, 28, 34},
		{54, 79, 70, 99, 77, 69, 33, 73, 89, 31, 23, 50, 66, 46, 70, 24, 35, 35, 95, 81},
		{4, 88, 68, 38, 52, 73, 9, 91, 76, 2, 13, 18, 64, 79, 68, 85, 64, 60, 14, 72},
		{49, 52, 17, 19, 44, 27, 77, 95, 29, 79, 66, 9, 11, 85, 78, 37, 40, 58, 9, 11},
		{45, 67, 35, 34, 23, 99, 78, 28, 5, 4, 91, 80, 33, 40, 26, 65, 28, 14, 18, 68},
		{59, 20, 50, 55, 94, 14, 51, 82, 36, 54, 81, 17, 8, 99, 32, 3, 92, 16, 2, 41},
		{36, 76, 91, 60, 3, 63, 63, 50, 7, 79, 6, 38, 25, 14, 79, 74, 91, 52, 50, 31},
		{83, 94, 71, 42, 20, 49, 64, 66, 40, 68, 87, 18, 54, 70, 83, 54, 80, 52, 60, 58},
		{26, 32, 40, 94, 42, 26, 29, 92, 60, 83, 33, 35, 34, 19, 36, 25, 10, 9, 32, 98},
		{96, 88, 40, 39, 71, 42, 17, 83, 38, 68, 64, 65, 31, 15, 72, 66, 6, 78, 69, 90},
		{90, 4, 45, 21, 47, 45, 16, 45, 2, 56, 22, 96, 55, 40, 90, 75, 74, 38, 85, 8},
		{40, 24, 78, 52, 89, 36, 47, 34, 9, 72, 88, 79, 49, 39, 96, 62, 2, 74, 49, 24},
		{23, 68, 70, 77, 61, 51, 53, 31, 25, 50, 75, 62, 28, 45, 44, 3, 34, 37, 26, 92},
		{26, 15, 50, 96, 2, 77, 1, 11, 50, 39, 96, 69, 14, 17, 45, 88, 53, 90, 36, 91},
		{81, 72, 31, 14, 57, 10, 83, 96, 3, 35, 84, 62, 29, 98, 18, 34, 15, 7, 54, 21},
		{25, 11, 39, 13, 45, 41, 29, 80, 53, 89, 95, 96, 76, 66, 96, 63, 21, 33, 61, 32},
		{64, 37, 31, 14, 77, 31, 39, 71, 21, 55, 82, 22, 84, 23, 81, 78, 91, 88, 41, 54},
		{38, 7, 68, 97, 64, 24, 74, 92, 20, 42, 80, 27, 85, 58, 31, 94, 27, 87, 25, 33},
		{74, 13, 10, 61, 53, 23, 4, 32, 93, 39, 2, 9, 9, 2, 15, 74, 12, 41, 34, 18},
		{29, 11, 21, 85, 5, 13, 45, 50, 86, 56, 70, 68, 30, 54, 2, 29, 32, 96, 90, 3},
		{67, 76, 40, 38, 43, 47, 25, 95, 90, 98, 94, 33, 42, 16, 8, 4, 9, 34, 94, 59},
		{68, 28, 22, 25, 55, 70, 82, 98, 1, 97, 48, 49, 51, 74, 65, 10, 58, 61, 19, 50},
		{56, 46, 3, 28, 49, 95, 20, 28, 37, 58, 6, 82, 9, 13, 41, 85, 78, 63, 4, 77},
		{5, 62, 8, 23, 77, 22, 64, 7, 81, 6, 54, 51, 12, 91, 5, 10, 10, 59, 18, 71},
		{14, 14, 31, 36, 40, 7, 86, 2, 91, 10, 45, 45, 65, 5, 97, 27, 88, 27, 85, 2},
		{37, 59, 39, 54, 78, 91, 82, 62, 4, 60, 17, 67, 84, 3, 96, 20, 48, 24, 44, 17},
		{3, 80, 70, 55, 24, 21, 43, 67, 76, 58, 67, 38, 84, 5, 11, 45, 40, 54, 28, 34},
		{84, 70, 79, 53, 44, 99, 74, 20, 19, 83, 3, 36, 95, 56, 73, 35, 3, 99, 76, 8},
		{29, 36, 97, 52, 51, 59, 76, 92, 29, 68, 99, 69, 14, 5, 31, 84, 31, 1, 45, 95},
		{42, 10, 6, 23, 51, 55, 90, 16, 76, 3, 85, 67, 40, 44, 42, 24, 96, 99, 36, 42},
		{65, 5, 91, 53, 51, 55, 83, 80, 66, 14, 68, 82, 7, 39, 79, 17, 8, 1, 58, 57},
		{96, 91, 22, 31, 39, 87, 96, 63, 96, 82, 53, 58, 91, 74, 40, 16, 37, 95, 5, 54},
		{60, 76, 22, 17, 52, 43, 94, 49, 71, 2, 95, 10, 1, 20, 74, 81, 75, 58, 8, 86},
		{62, 7, 86, 63, 99, 52, 17, 3, 64, 86, 3, 76, 68, 42, 81, 33, 75, 85, 2, 79},
		{37, 46, 93, 58, 80, 98, 16, 73, 79, 57, 96, 24, 50, 17, 86, 22, 77, 30, 85, 90},
		{76, 84, 26, 3, 59, 67, 27, 49, 83, 13, 37, 94, 18, 95, 37, 85, 60, 64, 76, 24},
		{68, 21, 85, 4, 68, 54, 2, 38, 77, 60, 68, 24, 99, 43, 21, 19, 41, 14, 4, 7},
		{75, 74, 93, 66, 80, 47, 85, 91, 21, 65, 5, 92, 59, 54, 52, 37, 44, 25, 43, 19},
		{61, 49, 49, 78, 86, 87, 58, 24, 3, 94, 71, 79, 45, 90, 48, 93, 90, 15, 42, 45},
		{48, 61, 13, 72, 86, 41, 88, 46, 45, 65, 99, 27, 11, 89, 55, 90, 38, 3, 28, 80},
		{66, 27, 23, 29, 9, 89, 82, 16, 48, 34, 53, 53, 18, 42, 86, 69, 41, 82, 92, 14},
		{51, 65, 85, 50, 60, 76, 24, 55, 70, 21, 57, 84, 89, 21, 83, 2, 44, 8, 76, 72},
		{41, 70, 38, 50, 8, 6, 26, 20, 17, 21, 88, 74, 43, 81, 52, 70, 47, 13, 22, 41},
		{61, 63, 42, 86, 13, 33, 67, 49, 93, 52, 13, 21, 87, 90, 22, 47, 74, 36, 44, 48},
		{14, 40, 7, 19, 60, 68, 40, 36, 65, 81, 20, 55, 93, 40, 91, 98, 94, 33, 67, 51},
		{84, 80, 95, 23, 78, 25, 75, 66, 43, 14, 26, 21, 99, 63, 28, 78, 30, 71, 42, 37},
		{89, 32, 68, 33, 3, 72, 94, 6, 45, 98, 86, 17, 89, 31, 79, 17, 60, 74, 76, 81},
		{90, 83, 9, 40, 99, 16, 11, 81, 65, 65, 36, 5, 33, 62, 47, 86, 8, 43, 91, 71},
		{19, 77, 89, 56, 4, 17, 78, 80, 26, 32, 82, 96, 80, 15, 98, 59, 25, 76, 43, 69},
		{77, 84, 74, 51, 95, 89, 43, 34, 92, 80, 18, 77, 84, 64, 98, 98, 10, 42, 91, 70},
		{3, 26, 93, 50, 62, 38, 15, 34, 97, 85, 68, 56, 59, 95, 9, 83, 5, 70, 16, 78},
		{93, 79, 1, 88, 23, 71, 79, 9, 36, 74, 13, 20, 32, 8, 14, 7, 31, 10, 63, 84},
		{5, 7, 28, 46, 43, 27, 43, 60, 36, 99, 93, 20, 40, 2, 40, 1, 27, 87, 62, 47},
		{86, 25, 2, 3, 19, 83, 87, 32, 61, 3, 20, 15, 30, 51, 30, 62, 56, 51, 26, 98},
