alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=200
machine_num=5
pop_size=100
Threshold=18457
scenario_num=20
{
	{
		{89, 15, 90, 50, 90},
		{23, 54, 69, 55, 11},
		{13, 26, 47, 82, 52},
		{66, 96, 35, 36, 89},
		{36, 29, 57, 29, 74},
		{11, 41, 74, 55, 84},
		{92, 68, 77, 91, 23},
		{91, 56, 93, 61, 97},
		{37, 20, 65, 91, 53},
		{76, 84, 12, 28, 18},
		{19, 58, 12, 50, 65},
		{63, 91, 71, 37, 39},
		{62, 97, 52, 25, 63},
		{35, 52, 54, 15, 22},
		{67, 70, 29, 30, 54},
		{73, 42, 97, 10, 17},
		{49, 75, 61, 50, 24},
		{41, 39, 40, 40, 81},
		{18, 14, 13, 27, 40},
		{59, 76, 51, 18, 17},
		{29, 36, 44, 35, 95},
		{12, 73, 10, 28, 88},
		{95, 55, 19, 46, 30},
		{55, 83, 59, 19, 41},
		{32, 32, 30, 89, 77},
		{11, 52, 82, 32, 11},
		{91, 49, 45, 41, 40},
		{87, 83, 28, 88, 30},
		{99, 36, 13, 73, 79},
		{64, 97, 36, 46, 34},
		{45, 38, 21, 73, 55},
		{53, 77, 11, 11, 10},
		{76, 35, 56, 10, 11},
		{22, 72, 42, 44, 90},
		{79, 81, 54, 38, 49},
		{63, 77, 89, 77, 21},
		{48, 90, 87, 99, 84},
		{79, 89, 85, 60, 28},
		{78, 56, 44, 11, 27},
		{35, 45, 86, 10, 18},
		{58, 28, 84, 63, 71},
		{76, 72, 42, 78, 62},
		{68, 89, 28, 28, 80},
		{26, 10, 77, 16, 83},
		{44, 35, 81, 15, 98},
		{53, 44, 64, 34, 81},
		{95, 71, 34, 64, 53},
		{77, 74, 29, 36, 20},
		{93, 81, 89, 99, 39},
		{15, 81, 38, 27, 53},
		{34, 73, 49, 35, 26},
		{90, 44, 71, 38, 73},
		{14, 57, 40, 29, 35},
		{67, 40, 61, 31, 53},
		{64, 41, 19, 16, 84},
		{23, 50, 99, 75, 73},
		{72, 22, 96, 50, 78},
		{22, 40, 77, 98, 44},
		{10, 42, 73, 23, 77},
		{62, 97, 46, 49, 68},
		{74, 42, 97, 47, 90},
		{66, 53, 72, 66, 17},
		{96, 23, 19, 96, 38},
		{36, 18, 74, 42, 46},
		{50, 12, 46, 41, 20},
		{59, 10, 49, 40, 18},
		{61, 20, 69, 22, 53},
		{15, 55, 78, 73, 50},
		{17, 68, 15, 73, 83},
		{94, 24, 59, 77, 12},
		{36, 10, 69, 51, 54},
		{84, 36, 61, 55, 16},
		{35, 78, 74, 19, 88},
		{48, 53, 38, 60, 20},
		{18, 87, 85, 19, 87},
		{12, 73, 81, 92, 86},
		{60, 74, 97, 65, 96},
		{90, 40, 68, 31, 49},
		{75, 79, 24, 26, 71},
		{42, 37, 92, 68, 93},
		{77, 12, 21, 18, 46},
		{46, 87, 50, 99, 51},
		{68, 34, 77, 68, 97},
		{67, 79, 86, 55, 15},
		{32, 12, 17, 47, 78},
		{54, 11, 38, 73, 68},
		{93, 25, 50, 46, 98},
		{74, 54, 53, 30, 39},
		{69, 15, 82, 71, 52},
		{40, 52, 28, 29, 24},
		{16, 26, 75, 69, 29},
		{16, 73, 11, 65, 55},
		{89, 40, 49, 19, 36},
		{84, 20, 10, 72, 36},
		{64, 52, 98, 92, 89},
		{64, 98, 50, 82, 45},
		{60, 99, 47, 72, 69},
		{46, 38, 43, 66, 61},
		{27, 13, 42, 50, 79},
		{37, 27, 78, 88, 23},
		{19, 41, 53, 66, 14},
		{34, 39, 92, 23, 13},
		{89, 61, 18, 66, 69},
		{21, 87, 14, 34, 91},
		{33, 87, 85, 90, 40},
		{26, 70, 38, 51, 54},
		{70, 38, 37, 91, 80},
		{36, 35, 52, 93, 36},
		{74, 62, 12, 47, 47},
		{76, 96, 54, 16, 54},
		{88, 98, 88, 33, 55},
		{37, 35, 36, 95, 37},
		{85, 51, 54, 38, 74},
		{71, 65, 31, 79, 69},
		{12, 39, 80, 44, 64},
		{11, 17, 22, 59, 87},
		{11, 88, 57, 62, 83},
		{82, 93, 52, 26, 95},
		{90, 14, 58, 15, 88},
		{37, 31, 16, 24, 88},
		{80, 51, 14, 96, 90},
		{62, 78, 47, 93, 79},
		{80, 43, 59, 97, 89},
		{33, 60, 92, 95, 97},
		{14, 63, 60, 38, 65},
		{69, 85, 89, 26, 77},
		{12, 24, 23, 36, 25},
		{64, 90, 93, 91, 82},
		{82, 95, 29, 46, 30},
		{22, 50, 25, 96, 98},
		{92, 68, 40, 39, 64},
		{43, 95, 85, 86, 77},
		{98, 65, 65, 36, 87},
		{34, 49, 95, 45, 69},
		{88, 91, 70, 79, 60},
		{79, 91, 65, 47, 36},
		{97, 83, 59, 11, 52},
		{42, 97, 70, 13, 18},
		{58, 67, 52, 52, 86},
		{81, 16, 31, 35, 99},
		{24, 25, 87, 63, 76},
		{21, 80, 48, 69, 49},
		{90, 90, 59, 14, 60},
		{15, 52, 62, 32, 97},
		{56, 19, 56, 68, 92},
		{79, 16, 12, 40, 16},
		{18, 66, 64, 39, 57},
		{25, 18, 52, 87, 10},
		{12, 68, 64, 78, 52},
		{23, 30, 37, 34, 49},
		{47, 64, 88, 16, 22},
		{38, 82, 62, 26, 60},
		{43, 22, 11, 80, 84},
		{43, 43, 81, 24, 15},
		{67, 59, 44, 29, 77},
		{14, 75, 30, 29, 51},
		{33, 23, 65, 85, 63},
		{15, 94, 52, 97, 73},
		{43, 49, 67, 13, 74},
		{77, 16, 23, 59, 27},
		{58, 99, 60, 69, 12},
		{20, 29, 36, 23, 33},
		{98, 41, 27, 29, 56},
		{51, 39, 54, 85, 25},
		{13, 48, 11, 32, 86},
		{67, 74, 65, 49, 78},
		{91, 78, 35, 80, 90},
		{97, 28, 67, 80, 33},
		{58, 12, 13, 34, 90},
		{69, 42, 31, 94, 29}
	},
	{
		{49, 35, 38, 47, 62},
		{12, 42, 39, 84, 76},
		{96, 25, 18, 86, 40},
		{78, 16, 89, 62, 19},
		{43, 74, 67, 97, 10},
		{47, 72, 17, 29, 36},
		{67, 17, 96, 85, 61},
		{80, 74, 61, 26, 95},
		{87, 20, 45, 36, 94},
		{25, 32, 89, 84, 93},
		{78, 10, 31, 74, 15},
		{92, 86, 32, 49, 55},
		{34, 25, 37, 42, 24},
		{34, 20, 21, 71, 98},
		{36, 29, 80, 53, 34},
		{31, 49, 84, 48, 70},
		{81, 44, 60, 95, 27},
		{31, 77, 54, 47, 93},
		{63, 98, 43, 97, 72},
		{53, 15, 95, 52, 79},
		{68, 82, 76, 14, 27},
		{85, 55, 33, 77, 48},
		{60, 79, 18, 12, 34},
		{15, 68, 89, 70, 44},
		{62, 31, 37, 68, 16},
		{55, 11, 71, 93, 86},
		{22, 49, 25, 30, 76},
		{78, 97, 78, 12, 96},
		{65, 17, 82, 29, 28},
		{30, 71, 21, 21, 94},
		{46, 81, 25, 96, 49},
		{21, 37, 52, 43, 40},
		{94, 29, 86, 59, 71},
		{10, 32, 19, 43, 94},
		{16, 91, 90, 86, 21},
		{67, 29, 15, 19, 81},
		{69, 21, 43, 71, 94},
		{98, 42, 32, 27, 72},
		{40, 44, 18, 18, 25},
		{66, 58, 57, 76, 41},
		{45, 45, 84, 18, 33},
		{92, 94, 73, 20, 34},
		{28, 16, 31, 26, 87},
		{98, 41, 29, 93, 37},
		{82, 21, 87, 29, 15},
		{12, 54, 83, 63, 30},
		{88, 57, 34, 37, 15},
		{51, 70, 45, 71, 65},
		{12, 63, 77, 35, 44},
		{33, 77, 13, 63, 20},
		{46, 37, 38, 21, 86},
		{59, 17, 44, 95, 60},
		{15, 48, 41, 36, 71},
		{78, 91, 70, 92, 17},
		{98, 61, 81, 26, 38},
		{19, 13, 88, 25, 73},
		{66, 24, 95, 93, 85},
		{91, 25, 95, 36, 25},
		{74, 39, 39, 34, 48},
		{13, 28, 64, 39, 69},
		{63, 52, 64, 76, 27},
		{55, 75, 48, 67, 82},
		{31, 63, 22, 48, 67},
		{97, 39, 50, 49, 41},
		{30, 91, 71, 20, 86},
		{23, 55, 37, 29, 26},
		{57, 82, 51, 18, 40},
		{64, 69, 89, 87, 15},
		{16, 42, 11, 69, 35},
		{50, 93, 97, 24, 35},
		{88, 44, 42, 24, 31},
		{12, 69, 61, 53, 70},
		{31, 21, 76, 93, 48},
		{43, 64, 54, 11, 14},
		{15, 46, 22, 66, 92},
		{49, 11, 41, 86, 60},
		{35, 40, 80, 60, 81},
		{65, 81, 78, 37, 95},
		{92, 45, 57, 11, 25},
		{75, 66, 67, 48, 39},
		{99, 70, 17, 27, 95},
		{50, 81, 37, 64, 91},
		{82, 81, 47, 91, 12},
		{60, 81, 88, 80, 12},
		{77, 21, 13, 41, 77},
		{13, 79, 99, 39, 49},
		{70, 70, 30, 78, 82},
		{33, 39, 45, 38, 22},
		{62, 98, 68, 23, 26},
		{89, 90, 22, 43, 39},
		{47, 47, 90, 97, 83},
		{61, 98, 51, 64, 57},
		{64, 53, 36, 98, 97},
		{52, 21, 99, 65, 52},
		{54, 24, 84, 18, 26},
		{20, 16, 60, 67, 50},
		{66, 81, 56, 16, 29},
		{39, 43, 91, 40, 85},
		{83, 95, 71, 88, 38},
		{36, 35, 57, 45, 30},
		{52, 20, 73, 15, 90},
		{38, 14, 49, 17, 44},
		{92, 57, 48, 47, 31},
		{54, 59, 32, 91, 37},
		{58, 38, 17, 91, 68},
		{39, 37, 47, 37, 95},
		{61, 30, 25, 66, 51},
		{38, 66, 59, 87, 57},
		{89, 92, 78, 77, 34},
		{63, 19, 63, 40, 96},
		{76, 35, 30, 23, 46},
		{63, 30, 90, 94, 69},
		{34, 31, 59, 72, 59},
		{72, 85, 13, 63, 15},
		{61, 67, 87, 29, 25},
		{50, 99, 24, 85, 50},
		{91, 20, 77, 45, 51},
		{48, 59, 13, 83, 42},
		{70, 85, 53, 96, 26},
		{76, 44, 22, 61, 82},
		{35, 46, 69, 77, 12},
		{12, 43, 93, 25, 20},
		{92, 34, 90, 17, 46},
		{82, 94, 45, 82, 33},
		{13, 78, 39, 27, 16},
		{57, 99, 19, 50, 54},
		{62, 48, 16, 18, 39},
		{88, 96, 49, 63, 74},
		{46, 74, 41, 47, 71},
		{44, 57, 79, 82, 55},
		{56, 69, 40, 24, 84},
		{88, 99, 81, 94, 27},
		{83, 89, 40, 14, 78},
		{88, 73, 80, 35, 48},
		{89, 58, 58, 15, 38},
		{75, 24, 14, 82, 58},
		{94, 23, 68, 45, 17},
		{77, 59, 24, 42, 90},
		{90, 49, 69, 47, 87},
		{67, 46, 58, 61, 13},
		{68, 75, 54, 52, 17},
		{91, 43, 20, 35, 87},
		{47, 54, 99, 79, 62},
		{45, 72, 28, 78, 69},
		{44, 28, 87, 75, 37},
		{33, 64, 68, 11, 13},
		{72, 73, 19, 91, 48},
		{98, 12, 53, 68, 46},
		{87, 66, 53, 60, 61},
		{75, 23, 74, 81, 95},
		{57, 10, 46, 73, 49},
		{57, 84, 63, 19, 71},
		{24, 14, 14, 76, 68},
		{32, 21, 67, 25, 79},
		{93, 93, 23, 28, 12},
		{13, 60, 95, 95, 37},
		{26, 46, 37, 93, 77},
		{37, 97, 55, 40, 40},
		{45, 98, 52, 58, 54},
		{92, 25, 29, 14, 90},
		{20, 62, 40, 89, 93},
		{34, 40, 89, 32, 72},
		{59, 80, 61, 42, 67},
		{64, 79, 57, 10, 70},
		{68, 63, 70, 76, 33},
		{99, 13, 38, 57, 97},
		{11, 94, 12, 69, 10},
		{85, 72, 34, 15, 49},
		{43, 65, 40, 97, 19},
		{14, 10, 42, 76, 64},
		{17, 64, 93, 70, 93},
		{28, 21, 53, 48, 47},
		{22, 14, 64, 55, 43},
		{44, 25, 87, 30, 64},
		{25, 20, 42, 25, 30},
		{22, 88, 82, 34, 61},
		{32, 52, 50, 94, 28},
		{25, 35, 83, 73, 23},
		{79, 60, 59, 90, 46},
		{19, 54, 49, 57, 85},
		{21, 28, 79, 59, 91},
		{74, 35, 78, 94, 31},
		{79, 80, 85, 15, 14},
		{17, 91, 74, 29, 49},
		{54, 15, 27, 35, 55},
		{92, 38, 56, 59, 22},
		{18, 69, 20, 37, 11},
		{47, 40, 74, 96, 36},
		{30, 98, 62, 86, 68},
		{81, 77, 99, 11, 97},
		{58, 27, 63, 66, 15},
		{21, 27, 81, 42, 66},
		{86, 95, 33, 53, 66},
		{19, 79, 98, 44, 28},
		{60, 98, 96, 93, 65},
		{50, 83, 93, 67, 48},
		{96, 12, 16, 45, 64},
		{26, 65, 35, 76, 18},
		{52, 63, 27, 73, 21},
		{10, 48, 24, 84, 88}
	},
	{
		{27, 97, 47, 82, 26},
		{17, 69, 60, 94, 37},
		{49, 33, 49, 43, 43},
		{22, 43, 28, 72, 77},
		{59, 65, 50, 74, 23},
		{61, 50, 63, 91, 98},
		{92, 90, 46, 64, 41},
		{70, 19, 41, 12, 54},
		{25, 22, 60, 64, 93},
		{31, 97, 70, 53, 92},
		{51, 63, 12, 49, 29},
		{75, 28, 95, 96, 89},
		{43, 59, 82, 33, 24},
		{24, 32, 42, 42, 60},
		{68, 70, 95, 13, 80},
		{88, 91, 90, 13, 78},
		{84, 23, 79, 55, 56},
		{54, 54, 17, 18, 52},
		{69, 53, 57, 85, 57},
		{99, 77, 84, 61, 94},
		{83, 87, 74, 40, 20},
		{11, 88, 24, 14, 25},
		{43, 27, 61, 41, 29},
		{81, 43, 27, 83, 63},
		{62, 94, 62, 15, 96},
		{39, 81, 64, 34, 59},
		{15, 73, 30, 26, 61},
		{35, 46, 93, 29, 78},
		{17, 13, 29, 49, 13},
		{85, 36, 61, 14, 27},
		{44, 78, 21, 51, 79},
		{57, 80, 93, 11, 44},
		{88, 77, 17, 98, 33},
		{54, 83, 86, 94, 50},
		{58, 33, 26, 16, 40},
		{50, 15, 54, 30, 75},
		{38, 48, 22, 72, 82},
		{66, 85, 38, 89, 89},
		{37, 86, 88, 80, 72},
		{94, 39, 25, 54, 75},
		{73, 20, 96, 76, 14},
		{14, 55, 11, 36, 81},
		{12, 97, 62, 33, 15},
		{69, 42, 88, 75, 49},
		{90, 34, 71, 90, 53},
		{41, 42, 74, 13, 79},
		{21, 86, 94, 98, 90},
		{65, 27, 34, 75, 93},
		{15, 44, 27, 13, 38},
		{99, 47, 19, 44, 73},
		{25, 34, 37, 47, 74},
		{75, 43, 21, 32, 58},
		{28, 20, 59, 65, 46},
		{33, 71, 56, 17, 20},
		{69, 38, 76, 27, 44},
		{28, 59, 74, 34, 37},
		{26, 33, 79, 55, 27},
		{29, 38, 93, 35, 80},
		{15, 78, 41, 75, 76},
		{34, 79, 14, 47, 71},
		{38, 60, 14, 62, 52},
		{19, 37, 39, 29, 13},
		{93, 64, 56, 47, 49},
		{16, 59, 81, 73, 27},
		{93, 14, 59, 77, 40},
		{25, 95, 90, 41, 36},
		{49, 25, 15, 55, 92},
		{52, 73, 17, 35, 16},
		{64, 25, 75, 44, 55},
		{89, 68, 77, 24, 85},
		{58, 31, 63, 39, 63},
		{27, 15, 61, 23, 75},
		{22, 81, 27, 59, 67},
		{67, 74, 48, 94, 63},
		{15, 19, 64, 35, 78},
		{41, 44, 69, 99, 93},
		{83, 33, 80, 51, 74},
		{55, 43, 83, 31, 15},
		{71, 92, 40, 23, 42},
		{75, 63, 79, 71, 19},
		{32, 91, 28, 60, 69},
		{76, 98, 79, 69, 11},
		{16, 21, 32, 90, 71},
		{18, 69, 95, 14, 32},
		{55, 17, 88, 18, 95},
		{49, 41, 26, 60, 51},
		{78, 46, 62, 58, 55},
		{84, 82, 15, 92, 93},
		{54, 42, 95, 21, 81},
		{41, 14, 41, 44, 13},
		{16, 23, 43, 69, 39},
		{83, 35, 11, 71, 56},
		{29, 94, 28, 16, 68},
		{95, 17, 85, 19, 64},
		{49, 18, 23, 25, 50},
		{45, 22, 49, 25, 11},
		{31, 21, 46, 21, 33},
		{72, 46, 24, 28, 10},
		{10, 34, 23, 82, 91},
		{11, 83, 46, 77, 26},
		{71, 12, 63, 55, 47},
		{48, 91, 61, 70, 36},
		{21, 53, 88, 83, 72},
		{14, 67, 46, 26, 10},
		{17, 85, 74, 85, 72},
		{41, 24, 71, 52, 37},
		{67, 91, 17, 11, 19},
		{45, 10, 20, 65, 74},
		{56, 32, 15, 81, 34},
		{52, 52, 89, 73, 26},
		{93, 62, 15, 71, 75},
		{79, 60, 78, 29, 92},
		{45, 36, 90, 38, 35},
		{94, 18, 70, 36, 17},
		{50, 49, 24, 31, 11},
		{25, 69, 64, 14, 21},
		{70, 35, 65, 13, 36},
		{34, 75, 99, 47, 88},
		{26, 11, 97, 94, 97},
		{94, 29, 22, 89, 26},
		{95, 16, 75, 55, 66},
		{83, 82, 33, 68, 46},
		{95, 13, 99, 21, 76},
		{96, 55, 93, 10, 61},
		{21, 12, 75, 45, 87},
		{14, 37, 11, 45, 55},
		{22, 22, 77, 50, 15},
		{94, 63, 16, 58, 41},
		{50, 92, 42, 65, 62},
		{38, 75, 92, 94, 38},
		{12, 14, 11, 67, 41},
		{14, 72, 43, 43, 74},
		{24, 16, 53, 13, 33},
		{94, 98, 91, 10, 22},
		{33, 47, 72, 27, 54},
		{76, 89, 89, 44, 56},
		{24, 20, 24, 10, 82},
		{84, 81, 74, 45, 31},
		{10, 59, 62, 38, 65},
		{51, 50, 28, 62, 44},
		{57, 77, 68, 47, 55},
		{43, 71, 90, 19, 19},
		{62, 97, 78, 70, 95},
		{31, 25, 90, 66, 52},
		{59, 17, 96, 48, 86},
		{72, 73, 55, 15, 91},
		{59, 18, 70, 20, 68},
		{73, 75, 66, 21, 35},
		{15, 53, 75, 63, 73},
		{72, 58, 76, 70, 70},
		{69, 57, 56, 82, 32},
		{33, 67, 91, 48, 79},
		{58, 81, 40, 69, 17},
		{28, 82, 81, 12, 62},
		{59, 98, 34, 65, 24},
		{54, 12, 74, 24, 37},
		{74, 98, 79, 53, 63},
		{23, 63, 55, 28, 29},
		{87, 15, 98, 24, 70},
		{20, 66, 40, 69, 70},
		{61, 91, 37, 49, 89},
		{80, 10, 70, 38, 64},
		{89, 55, 93, 14, 77},
		{17, 95, 46, 10, 68},
		{84, 95, 90, 30, 37},
		{25, 59, 49, 95, 72},
		{11, 88, 60, 34, 26},
		{97, 51, 72, 72, 54},
		{54, 82, 66, 46, 82},
		{10, 71, 28, 90, 61},
		{49, 95, 76, 25, 35},
		{89, 63, 27, 24, 59},
		{80, 81, 80, 63, 82},
		{48, 13, 83, 40, 48},
		{53, 99, 96, 39, 55},
		{78, 48, 54, 50, 38},
		{58, 82, 12, 23, 97},
		{90, 54, 59, 48, 29},
		{43, 82, 61, 39, 34},
		{44, 15, 93, 74, 48},
		{80, 30, 70, 62, 56},
		{54, 69, 64, 19, 49},
		{17, 56, 47, 72, 25},
		{26, 31, 97, 67, 95},
		{57, 62, 44, 41, 90},
		{92, 23, 29, 70, 84},
		{39, 29, 28, 82, 17},
		{61, 48, 84, 91, 38},
		{60, 78, 59, 98, 50},
		{48, 55, 36, 49, 60},
		{95, 47, 26, 81, 76},
		{24, 30, 70, 91, 27},
		{88, 78, 31, 22, 64},
		{51, 74, 60, 46, 21},
		{56, 59, 21, 89, 82},
		{64, 82, 90, 25, 57},
		{68, 42, 24, 89, 45},
		{30, 98, 55, 50, 49},
		{36, 29, 80, 31, 46},
		{40, 84, 79, 65, 82}
	},
	{
		{16, 23, 52, 86, 94},
		{12, 23, 28, 75, 43},
		{77, 64, 38, 90, 14},
		{10, 79, 27, 21, 49},
		{33, 47, 21, 29, 40},
		{11, 19, 53, 66, 29},
		{82, 28, 87, 95, 12},
		{29, 42, 16, 19, 41},
		{51, 15, 77, 54, 85},
		{27, 35, 31, 39, 35},
		{61, 63, 25, 34, 27},
		{82, 88, 81, 73, 88},
		{86, 22, 74, 76, 38},
		{23, 15, 81, 31, 11},
		{37, 24, 92, 31, 19},
		{99, 72, 73, 16, 19},
		{72, 56, 26, 53, 90},
		{83, 64, 58, 66, 80},
		{55, 94, 71, 40, 68},
		{97, 54, 27, 72, 14},
		{29, 50, 47, 48, 78},
		{26, 27, 34, 81, 65},
		{10, 12, 11, 26, 80},
		{68, 89, 38, 94, 88},
		{38, 75, 80, 69, 47},
		{83, 74, 54, 83, 80},
		{14, 95, 49, 90, 58},
		{44, 49, 61, 34, 14},
		{39, 40, 52, 86, 91},
		{59, 48, 81, 59, 53},
		{61, 15, 47, 14, 68},
		{47, 84, 54, 21, 87},
		{25, 40, 68, 47, 17},
		{14, 82, 47, 89, 96},
		{28, 79, 78, 36, 57},
		{49, 84, 94, 16, 84},
		{80, 98, 50, 41, 78},
		{76, 89, 36, 13, 26},
		{90, 64, 95, 42, 26},
		{62, 76, 61, 20, 44},
		{47, 67, 43, 89, 99},
		{19, 71, 76, 48, 37},
		{62, 52, 26, 39, 66},
		{54, 98, 70, 69, 57},
		{46, 75, 77, 48, 77},
		{78, 58, 56, 74, 39},
		{95, 75, 64, 18, 44},
		{28, 22, 19, 47, 19},
		{13, 89, 69, 71, 42},
		{56, 70, 98, 13, 87},
		{53, 86, 80, 65, 60},
		{92, 40, 38, 76, 91},
		{82, 98, 62, 92, 51},
		{62, 98, 37, 71, 98},
		{34, 16, 70, 85, 10},
		{36, 70, 19, 64, 58},
		{36, 26, 12, 25, 73},
		{34, 81, 38, 88, 46},
		{79, 55, 57, 15, 82},
		{56, 96, 16, 29, 23},
		{99, 91, 53, 82, 82},
		{69, 67, 50, 40, 48},
		{54, 33, 15, 30, 62},
		{44, 29, 43, 80, 55},
		{49, 96, 51, 60, 30},
		{86, 92, 46, 63, 34},
		{62, 69, 71, 26, 27},
		{48, 17, 54, 18, 32},
		{47, 11, 45, 12, 14},
		{45, 18, 20, 31, 74},
		{96, 78, 69, 66, 92},
		{98, 11, 35, 51, 45},
		{67, 86, 86, 46, 15},
		{29, 87, 67, 22, 70},
		{79, 98, 81, 48, 40},
		{90, 86, 42, 45, 79},
		{32, 10, 57, 22, 72},
		{66, 54, 75, 20, 38},
		{48, 97, 56, 81, 94},
		{11, 43, 50, 49, 18},
		{22, 74, 80, 90, 74},
		{38, 60, 91, 26, 51},
		{49, 32, 13, 14, 42},
		{15, 17, 24, 39, 29},
		{11, 91, 26, 65, 50},
		{99, 36, 22, 33, 16},
		{67, 94, 56, 49, 50},
		{82, 94, 39, 92, 10},
		{27, 55, 28, 46, 36},
		{17, 16, 65, 53, 54},
		{33, 51, 46, 16, 18},
		{78, 32, 76, 24, 17},
		{51, 69, 82, 73, 12},
		{92, 31, 77, 48, 29},
		{21, 17, 95, 42, 55},
		{31, 45, 92, 92, 18},
		{77, 10, 17, 27, 96},
		{49, 81, 57, 92, 14},
		{44, 83, 88, 14, 28},
		{35, 67, 22, 70, 52},
		{25, 99, 44, 18, 14},
		{65, 22, 22, 83, 77},
		{25, 54, 84, 49, 42},
		{12, 14, 30, 32, 68},
		{84, 93, 97, 89, 64},
		{23, 19, 63, 31, 54},
		{40, 89, 14, 79, 45},
		{88, 31, 22, 53, 76},
		{11, 14, 95, 93, 96},
		{80, 77, 65, 34, 40},
		{20, 61, 12, 32, 47},
		{58, 49, 67, 53, 89},
		{78, 76, 52, 33, 29},
		{27, 85, 66, 17, 67},
		{14, 15, 88, 70, 86},
		{44, 10, 87, 88, 49},
		{47, 90, 95, 55, 69},
		{93, 75, 62, 56, 91},
		{95, 52, 87, 63, 90},
		{84, 65, 48, 11, 62},
		{98, 24, 92, 72, 49},
		{43, 18, 18, 59, 53},
		{95, 90, 69, 19, 10},
		{74, 46, 77, 14, 92},
		{58, 56, 63, 37, 45},
		{97, 20, 38, 32, 53},
		{24, 35, 62, 23, 96},
		{15, 29, 86, 28, 50},
		{10, 89, 74, 53, 19},
		{95, 57, 87, 54, 97},
		{99, 71, 51, 61, 70},
		{81, 36, 30, 25, 41},
		{37, 56, 28, 65, 56},
		{88, 35, 73, 73, 63},
		{18, 33, 10, 88, 31},
		{45, 95, 81, 31, 55},
		{72, 55, 53, 47, 61},
		{27, 56, 19, 17, 38},
		{22, 88, 18, 95, 58},
		{30, 10, 73, 85, 33},
		{79, 50, 60, 88, 31},
		{18, 96, 10, 77, 45},
		{71, 99, 52, 76, 38},
		{69, 55, 35, 94, 22},
		{35, 80, 41, 84, 91},
		{93, 74, 22, 20, 10},
		{62, 97, 52, 85, 96},
		{43, 17, 61, 94, 90},
		{94, 74, 72, 96, 71},
		{99, 77, 88, 21, 22},
		{30, 53, 13, 82, 46},
		{51, 87, 66, 60, 18},
		{23, 57, 69, 80, 15},
		{69, 13, 61, 81, 35},
		{53, 69, 95, 28, 40},
		{54, 65, 36, 20, 79},
		{68, 89, 25, 53, 60},
		{63, 61, 38, 15, 66},
		{97, 11, 21, 78, 21},
		{65, 20, 12, 79, 21},
		{83, 61, 94, 19, 31},
		{73, 20, 39, 94, 70},
		{83, 66, 27, 87, 27},
		{69, 68, 11, 83, 59},
		{24, 11, 93, 61, 23},
		{65, 48, 51, 67, 10},
		{92, 96, 88, 69, 34},
		{61, 52, 19, 26, 31},
		{51, 71, 88, 86, 44},
		{98, 59, 50, 22, 95},
		{86, 83, 19, 21, 30},
		{63, 83, 75, 92, 46},
		{62, 26, 34, 89, 30},
		{30, 71, 46, 47, 11},
		{55, 45, 25, 31, 61},
		{31, 46, 46, 84, 78},
		{61, 29, 47, 37, 65},
		{56, 38, 36, 52, 13},
		{88, 11, 54, 95, 22},
		{91, 16, 98, 19, 89},
		{21, 28, 91, 77, 27},
		{60, 53, 27, 84, 82},
		{29, 92, 16, 13, 37},
		{87, 50, 11, 72, 98},
		{76, 73, 11, 19, 41},
		{38, 71, 23, 43, 11},
		{29, 80, 83, 74, 38},
		{44, 33, 18, 52, 83},
		{21, 47, 50, 78, 19},
		{72, 67, 14, 65, 71},
		{49, 47, 63, 74, 47},
		{14, 46, 27, 35, 94},
		{76, 22, 73, 24, 97},
		{63, 54, 85, 20, 37},
		{32, 65, 76, 11, 77},
		{86, 84, 26, 89, 83},
		{99, 92, 35, 70, 11},
		{47, 22, 89, 46, 96},
		{16, 80, 34, 62, 33},
		{63, 97, 94, 58, 15}
	},
	{
		{66, 42, 11, 47, 13},
		{54, 59, 59, 27, 99},
		{99, 67, 92, 45, 31},
		{28, 14, 94, 56, 54},
		{65, 10, 58, 83, 72},
		{36, 13, 11, 13, 93},
		{17, 23, 46, 54, 21},
		{18, 15, 55, 82, 74},
		{77, 85, 41, 61, 25},
		{61, 54, 24, 25, 26},
		{50, 62, 84, 85, 46},
		{90, 65, 21, 67, 28},
		{14, 44, 90, 53, 74},
		{80, 20, 27, 87, 28},
		{73, 50, 66, 97, 55},
		{93, 51, 73, 11, 90},
		{61, 90, 62, 96, 93},
		{77, 42, 26, 66, 69},
		{19, 60, 92, 65, 96},
		{74, 42, 75, 28, 93},
		{54, 89, 79, 32, 11},
		{93, 92, 81, 64, 13},
		{85, 97, 33, 11, 80},
		{71, 93, 12, 34, 96},
		{14, 71, 21, 82, 92},
		{13, 18, 17, 85, 99},
		{78, 15, 22, 40, 68},
		{12, 90, 57, 42, 46},
		{39, 96, 60, 76, 95},
		{17, 46, 59, 68, 50},
		{78, 27, 74, 46, 55},
		{26, 36, 66, 85, 19},
		{70, 13, 92, 70, 26},
		{21, 12, 67, 49, 24},
		{84, 24, 94, 16, 18},
		{41, 66, 29, 63, 53},
		{80, 85, 48, 90, 62},
		{46, 14, 89, 30, 70},
		{71, 10, 19, 44, 46},
		{26, 73, 58, 50, 59},
		{10, 28, 52, 63, 31},
		{17, 44, 55, 61, 29},
		{59, 68, 45, 87, 14},
		{82, 14, 96, 99, 61},
		{42, 36, 82, 37, 88},
		{91, 78, 75, 21, 32},
		{48, 91, 36, 12, 14},
