alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=200
machine_num=10
pop_size=100
Threshold=23981
scenario_num=20
{
	{
		{65, 51, 81, 12, 45, 94, 67, 79, 79, 55},
		{23, 14, 69, 89, 75, 78, 83, 72, 75, 10},
		{94, 47, 44, 86, 79, 29, 33, 27, 78, 83},
		{44, 24, 42, 68, 25, 86, 21, 89, 71, 19},
		{48, 68, 78, 24, 34, 94, 85, 37, 51, 30},
		{99, 97, 79, 25, 55, 27, 34, 74, 21, 11},
		{61, 46, 71, 89, 22, 52, 50, 49, 86, 17},
		{22, 17, 19, 74, 31, 27, 70, 19, 76, 47},
		{97, 11, 55, 55, 83, 73, 91, 51, 31, 96},
		{38, 97, 27, 58, 64, 79, 36, 93, 91, 97},
		{88, 37, 83, 72, 75, 52, 87, 72, 69, 22},
		{45, 33, 72, 93, 67, 23, 68, 98, 48, 20},
		{46, 81, 83, 44, 87, 55, 81, 78, 53, 90},
		{35, 35, 32, 72, 41, 58, 23, 95, 92, 79},
		{40, 36, 92, 10, 55, 93, 42, 86, 29, 15},
		{66, 24, 55, 26, 81, 48, 14, 29, 15, 51},
		{74, 71, 26, 68, 26, 59, 57, 82, 66, 12},
		{77, 35, 17, 20, 29, 51, 57, 88, 19, 54},
		{11, 61, 88, 64, 33, 91, 99, 24, 66, 75},
		{10, 19, 48, 74, 49, 74, 69, 40, 15, 83},
		{38, 35, 16, 51, 68, 18, 19, 92, 19, 44},
		{16, 28, 29, 67, 89, 60, 72, 13, 44, 18},
		{71, 31, 60, 79, 52, 69, 72, 74, 32, 99},
		{33, 11, 74, 95, 53, 51, 70, 37, 30, 59},
		{90, 66, 46, 56, 21, 55, 28, 80, 15, 28},
		{95, 48, 85, 50, 13, 11, 32, 70, 69, 30},
		{35, 49, 15, 33, 36, 41, 68, 28, 62, 92},
		{34, 46, 52, 96, 36, 63, 59, 32, 43, 81},
		{36, 86, 75, 61, 36, 55, 21, 45, 31, 47},
		{38, 54, 15, 22, 53, 98, 32, 23, 93, 64},
		{35, 73, 91, 68, 85, 85, 23, 56, 93, 24},
		{20, 94, 16, 24, 57, 85, 21, 36, 92, 32},
		{40, 73, 36, 22, 91, 80, 68, 89, 14, 51},
		{48, 18, 45, 65, 57, 18, 73, 30, 48, 99},
		{63, 89, 44, 38, 34, 47, 91, 37, 62, 62},
		{81, 33, 81, 87, 67, 66, 53, 91, 55, 48},
		{48, 41, 33, 97, 13, 25, 86, 45, 95, 66},
		{82, 15, 91, 20, 43, 40, 37, 56, 88, 22},
		{74, 10, 62, 97, 13, 21, 79, 42, 91, 63},
		{32, 38, 11, 58, 60, 59, 46, 58, 75, 30},
		{73, 80, 75, 89, 25, 24, 40, 85, 85, 19},
		{11, 59, 29, 44, 26, 42, 96, 79, 94, 43},
		{21, 98, 56, 51, 30, 67, 44, 15, 54, 43},
		{18, 77, 58, 75, 69, 24, 63, 68, 96, 46},
		{75, 52, 83, 99, 37, 48, 63, 46, 22, 36},
		{19, 83, 20, 93, 76, 30, 33, 63, 43, 22},
		{42, 29, 23, 83, 45, 15, 57, 99, 81, 66},
		{16, 58, 16, 21, 42, 91, 90, 57, 28, 47},
		{80, 26, 36, 10, 72, 28, 64, 46, 55, 42},
		{52, 51, 62, 42, 79, 90, 56, 90, 73, 42},
		{94, 19, 81, 49, 51, 72, 67, 47, 59, 94},
		{40, 93, 63, 43, 22, 77, 10, 11, 31, 72},
		{31, 20, 78, 50, 95, 24, 76, 10, 65, 26},
		{30, 56, 38, 56, 43, 90, 41, 40, 33, 88},
		{40, 97, 19, 91, 47, 88, 68, 47, 40, 56},
		{64, 81, 39, 69, 46, 27, 33, 28, 36, 79},
		{44, 85, 31, 13, 30, 21, 10, 31, 10, 78},
		{81, 30, 14, 95, 97, 91, 81, 57, 13, 89},
		{85, 42, 57, 56, 78, 16, 90, 91, 10, 99},
		{50, 58, 18, 19, 72, 13, 60, 78, 47, 90},
		{55, 74, 47, 43, 66, 95, 11, 56, 75, 25},
		{53, 68, 27, 94, 92, 13, 43, 13, 25, 69},
		{18, 56, 32, 10, 42, 48, 90, 56, 42, 57},
		{21, 17, 79, 76, 57, 98, 74, 68, 85, 98},
		{22, 40, 64, 47, 25, 63, 46, 38, 92, 63},
		{13, 47, 66, 64, 21, 72, 35, 60, 76, 70},
		{89, 45, 19, 14, 82, 88, 93, 56, 77, 10},
		{58, 52, 24, 91, 98, 98, 78, 10, 11, 59},
		{16, 87, 64, 98, 81, 99, 65, 79, 99, 55},
		{11, 50, 95, 28, 12, 42, 37, 25, 12, 94},
		{27, 32, 69, 92, 45, 46, 39, 23, 60, 84},
		{26, 93, 86, 61, 72, 99, 30, 67, 46, 84},
		{53, 18, 35, 88, 61, 52, 64, 78, 41, 53},
		{58, 37, 92, 61, 88, 32, 87, 87, 18, 89},
		{41, 21, 16, 30, 43, 55, 66, 75, 63, 43},
		{21, 99, 79, 56, 32, 55, 91, 44, 82, 73},
		{47, 64, 68, 86, 20, 77, 82, 53, 74, 49},
		{89, 54, 30, 47, 39, 10, 76, 77, 44, 25},
		{18, 73, 85, 45, 49, 32, 64, 75, 13, 49},
		{92, 98, 80, 17, 45, 44, 56, 37, 77, 94},
		{86, 76, 32, 68, 11, 96, 33, 18, 94, 28},
		{32, 60, 56, 68, 40, 32, 26, 52, 91, 18},
		{13, 86, 29, 27, 71, 45, 59, 21, 12, 25},
		{14, 12, 80, 26, 91, 26, 53, 34, 73, 26},
		{58, 74, 33, 56, 56, 47, 98, 86, 48, 50},
		{51, 97, 22, 98, 41, 11, 94, 13, 82, 83},
		{15, 75, 52, 35, 16, 86, 49, 42, 30, 40},
		{41, 56, 38, 49, 77, 94, 97, 29, 17, 18},
		{46, 44, 40, 30, 10, 47, 81, 74, 31, 34},
		{16, 57, 78, 28, 40, 34, 56, 65, 18, 85},
		{24, 13, 47, 41, 93, 68, 70, 71, 73, 91},
		{92, 74, 98, 59, 88, 23, 30, 94, 26, 43},
		{98, 24, 78, 14, 80, 86, 57, 78, 65, 86},
		{25, 68, 87, 93, 39, 92, 23, 50, 81, 56},
		{74, 35, 35, 49, 88, 39, 51, 92, 62, 19},
		{19, 11, 37, 50, 79, 32, 69, 64, 71, 21},
		{46, 34, 81, 73, 71, 71, 96, 69, 82, 92},
		{35, 75, 14, 38, 29, 71, 72, 40, 80, 11},
		{80, 91, 30, 78, 21, 96, 78, 52, 77, 10},
		{44, 48, 20, 87, 39, 72, 52, 41, 66, 17},
		{12, 68, 17, 78, 42, 51, 95, 75, 90, 89},
		{95, 41, 86, 31, 73, 96, 61, 88, 46, 44},
		{12, 50, 19, 55, 19, 48, 93, 14, 22, 43},
		{99, 13, 42, 39, 98, 17, 71, 85, 60, 88},
		{25, 19, 82, 19, 92, 17, 39, 60, 37, 47},
		{39, 34, 44, 91, 14, 86, 25, 70, 19, 78},
		{61, 62, 61, 61, 99, 64, 95, 53, 35, 51},
		{59, 58, 73, 40, 62, 77, 10, 10, 34, 30},
		{84, 84, 79, 34, 47, 97, 56, 63, 46, 11},
		{26, 88, 20, 40, 76, 47, 83, 89, 60, 17},
		{52, 74, 62, 35, 85, 65, 63, 56, 71, 20},
		{15, 24, 69, 54, 41, 25, 40, 56, 19, 75},
		{26, 39, 63, 81, 82, 83, 96, 71, 14, 45},
		{50, 39, 42, 87, 68, 54, 90, 72, 35, 59},
		{22, 35, 15, 94, 17, 26, 73, 97, 26, 21},
		{12, 57, 47, 68, 36, 12, 63, 48, 16, 99},
		{48, 37, 79, 71, 30, 97, 73, 34, 24, 86},
		{23, 24, 79, 62, 24, 68, 81, 96, 34, 25},
		{62, 13, 62, 85, 95, 12, 90, 25, 91, 84},
		{22, 81, 95, 51, 55, 12, 17, 85, 62, 73},
		{47, 43, 65, 76, 26, 94, 88, 27, 34, 60},
		{89, 89, 68, 50, 85, 77, 66, 44, 41, 50},
		{68, 59, 63, 46, 46, 51, 93, 51, 51, 73},
		{75, 71, 54, 50, 37, 34, 93, 24, 12, 57},
		{34, 24, 21, 56, 27, 67, 95, 55, 84, 62},
		{66, 39, 78, 61, 51, 79, 26, 81, 90, 87},
		{89, 50, 98, 53, 43, 41, 80, 32, 38, 44},
		{84, 50, 79, 65, 24, 77, 56, 83, 19, 88},
		{59, 16, 26, 48, 31, 26, 13, 52, 75, 76},
		{57, 83, 38, 42, 21, 83, 24, 24, 75, 10},
		{40, 21, 40, 75, 22, 89, 24, 97, 45, 75},
		{35, 26, 15, 83, 39, 44, 95, 17, 99, 90},
		{97, 19, 30, 20, 62, 45, 70, 96, 47, 21},
		{80, 91, 12, 14, 85, 68, 85, 92, 62, 54}
	},
	{
		{14, 15, 64, 66, 30, 81, 48, 36, 73, 72},
		{15, 64, 54, 54, 94, 97, 68, 70, 20, 60},
		{24, 30, 88, 36, 47, 74, 92, 65, 31, 65},
		{85, 10, 52, 50, 78, 35, 88, 83, 75, 17},
		{95, 75, 18, 93, 46, 93, 70, 83, 39, 33},
		{57, 85, 26, 53, 28, 79, 82, 16, 99, 70},
		{54, 89, 71, 79, 17, 18, 17, 17, 57, 15},
		{52, 21, 72, 35, 47, 77, 38, 37, 51, 53},
		{16, 46, 92, 34, 11, 71, 75, 54, 39, 27},
		{93, 72, 13, 79, 39, 11, 39, 90, 85, 58},
		{10, 41, 27, 61, 81, 11, 60, 21, 64, 86},
		{92, 19, 32, 85, 67, 36, 37, 15, 67, 79},
		{28, 86, 91, 11, 50, 92, 15, 68, 54, 41},
		{31, 44, 38, 18, 40, 12, 21, 31, 99, 25},
		{31, 88, 75, 48, 56, 79, 88, 53, 57, 52},
		{38, 77, 52, 67, 37, 86, 62, 81, 27, 29},
		{58, 26, 52, 19, 30, 27, 30, 85, 20, 31},
		{24, 30, 41, 32, 82, 55, 39, 74, 69, 99},
		{22, 94, 60, 44, 95, 74, 18, 33, 30, 60},
		{84, 84, 54, 90, 57, 42, 52, 91, 93, 34},
		{62, 24, 70, 55, 10, 18, 46, 28, 50, 31},
		{90, 34, 52, 56, 16, 92, 38, 55, 80, 73},
		{97, 42, 64, 35, 23, 56, 79, 92, 71, 43},
		{93, 26, 45, 61, 17, 45, 89, 25, 98, 29},
		{77, 56, 33, 58, 52, 75, 58, 83, 70, 33},
		{82, 20, 82, 55, 18, 97, 59, 28, 63, 21},
		{85, 95, 78, 44, 24, 32, 83, 60, 78, 98},
		{36, 99, 61, 80, 53, 42, 67, 83, 35, 43},
		{62, 40, 79, 80, 50, 47, 32, 60, 59, 52},
		{98, 90, 65, 32, 14, 65, 83, 62, 99, 71},
		{11, 95, 46, 77, 64, 72, 12, 40, 31, 18},
		{29, 55, 31, 31, 30, 31, 17, 21, 54, 13},
		{81, 82, 79, 73, 32, 98, 82, 61, 10, 71},
		{90, 56, 81, 61, 39, 31, 10, 73, 93, 26},
		{68, 69, 83, 46, 81, 33, 28, 50, 69, 43},
		{38, 49, 28, 97, 36, 49, 84, 30, 27, 72},
		{64, 43, 84, 98, 59, 34, 80, 34, 59, 11},
		{20, 60, 59, 15, 39, 49, 72, 41, 91, 82},
		{98, 81, 92, 40, 39, 15, 70, 98, 29, 59},
		{89, 97, 56, 38, 75, 80, 23, 35, 64, 69},
		{58, 80, 96, 80, 66, 41, 32, 29, 76, 88},
		{45, 31, 83, 55, 88, 21, 21, 29, 23, 17},
		{61, 45, 31, 98, 94, 72, 90, 21, 81, 24},
		{59, 77, 12, 80, 98, 97, 65, 20, 62, 76},
		{42, 95, 33, 56, 85, 83, 34, 56, 63, 52},
		{62, 74, 71, 99, 50, 80, 19, 70, 59, 52},
		{79, 83, 65, 74, 99, 54, 56, 85, 56, 13},
		{14, 59, 84, 78, 32, 28, 69, 73, 94, 45},
		{49, 91, 48, 55, 97, 49, 72, 44, 98, 43},
		{56, 91, 88, 86, 37, 94, 70, 37, 31, 29},
		{65, 82, 94, 75, 49, 41, 68, 37, 61, 50},
		{28, 72, 24, 18, 17, 39, 23, 45, 32, 23},
		{17, 14, 90, 90, 83, 45, 69, 58, 70, 59},
		{85, 40, 50, 85, 51, 35, 63, 32, 25, 72},
		{45, 13, 44, 61, 80, 62, 57, 48, 48, 38},
		{97, 22, 52, 99, 94, 40, 38, 48, 12, 39},
		{39, 26, 47, 68, 17, 40, 25, 93, 39, 89},
		{80, 93, 83, 94, 25, 43, 68, 33, 51, 95},
		{98, 99, 65, 11, 75, 59, 81, 54, 53, 54},
		{28, 11, 41, 47, 93, 13, 57, 75, 83, 46},
		{48, 99, 11, 90, 92, 53, 42, 96, 72, 82},
		{71, 16, 95, 19, 41, 88, 71, 24, 54, 45},
		{66, 59, 86, 50, 58, 13, 12, 19, 50, 35},
		{59, 76, 55, 11, 28, 42, 21, 81, 95, 63},
		{60, 56, 29, 77, 82, 26, 91, 26, 58, 66},
		{25, 52, 28, 70, 96, 52, 86, 55, 85, 53},
		{15, 16, 31, 82, 50, 65, 92, 76, 17, 17},
		{99, 51, 30, 32, 58, 26, 23, 54, 37, 39},
		{34, 24, 66, 23, 39, 41, 70, 83, 62, 34},
		{75, 10, 99, 81, 91, 88, 30, 94, 38, 86},
		{48, 70, 57, 18, 24, 57, 42, 71, 35, 30},
		{83, 48, 13, 13, 22, 82, 24, 38, 29, 72},
		{76, 25, 14, 75, 12, 39, 61, 88, 53, 92},
		{87, 36, 58, 32, 62, 82, 12, 61, 80, 80},
		{59, 32, 66, 81, 88, 88, 49, 16, 27, 38},
		{75, 41, 88, 27, 65, 17, 29, 28, 94, 10},
		{15, 21, 54, 69, 40, 97, 86, 74, 37, 65},
		{86, 88, 70, 20, 28, 80, 96, 19, 80, 24},
		{77, 18, 24, 24, 37, 64, 83, 42, 32, 81},
		{46, 61, 24, 12, 16, 26, 55, 47, 55, 82},
		{42, 57, 96, 11, 60, 95, 72, 18, 90, 35},
		{36, 97, 31, 30, 89, 17, 78, 58, 67, 26},
		{13, 69, 60, 28, 71, 92, 27, 36, 73, 73},
		{26, 98, 14, 33, 76, 29, 90, 43, 17, 82},
		{27, 80, 17, 22, 20, 96, 96, 34, 46, 65},
		{14, 94, 75, 66, 45, 34, 76, 69, 78, 35},
		{51, 51, 68, 33, 64, 20, 30, 82, 53, 79},
		{45, 43, 82, 87, 17, 84, 48, 10, 28, 56},
		{27, 72, 25, 71, 92, 92, 13, 38, 39, 85},
		{62, 70, 46, 27, 98, 29, 80, 28, 43, 67},
		{84, 40, 20, 46, 72, 99, 51, 67, 13, 28},
		{74, 85, 37, 48, 99, 24, 19, 96, 51, 21},
		{99, 64, 45, 53, 82, 24, 35, 16, 19, 17},
		{37, 74, 34, 45, 57, 78, 32, 83, 15, 68},
		{56, 15, 24, 32, 89, 11, 84, 22, 90, 78},
		{10, 10, 19, 65, 17, 46, 61, 21, 55, 89},
		{32, 64, 96, 45, 64, 32, 57, 33, 14, 89},
		{21, 29, 91, 38, 95, 86, 29, 59, 12, 37},
		{51, 68, 40, 69, 18, 21, 48, 21, 30, 10},
		{56, 72, 75, 15, 79, 61, 56, 75, 52, 52},
		{93, 95, 98, 36, 70, 94, 88, 38, 27, 43},
		{45, 21, 80, 63, 11, 67, 33, 97, 43, 19},
		{86, 54, 54, 92, 92, 32, 12, 94, 96, 18},
		{22, 87, 99, 41, 54, 23, 48, 20, 47, 72},
		{62, 54, 62, 55, 22, 35, 65, 68, 15, 58},
		{15, 39, 60, 49, 96, 42, 65, 17, 42, 84},
		{57, 31, 85, 62, 36, 94, 90, 81, 93, 65},
		{89, 64, 71, 72, 84, 65, 32, 23, 18, 96},
		{78, 28, 80, 28, 37, 21, 71, 15, 80, 17},
		{73, 98, 98, 74, 34, 97, 20, 53, 92, 19},
		{83, 44, 57, 51, 93, 39, 79, 84, 79, 93},
		{98, 16, 24, 58, 55, 15, 68, 57, 84, 27},
		{80, 79, 94, 57, 84, 33, 34, 32, 96, 69},
		{58, 88, 94, 89, 20, 97, 46, 10, 27, 19},
		{74, 40, 80, 17, 86, 69, 81, 76, 39, 40},
		{36, 72, 19, 34, 89, 63, 40, 78, 57, 73},
		{95, 82, 42, 46, 99, 11, 64, 35, 53, 18},
		{51, 85, 84, 21, 95, 21, 14, 99, 32, 63},
		{71, 11, 96, 55, 58, 87, 64, 86, 75, 75},
		{38, 91, 93, 42, 20, 45, 37, 21, 48, 84},
		{48, 19, 38, 88, 49, 70, 21, 50, 74, 85},
		{37, 98, 47, 99, 96, 24, 48, 75, 23, 22},
		{24, 59, 23, 76, 81, 50, 18, 14, 35, 21},
		{74, 35, 23, 72, 90, 23, 84, 54, 17, 18},
		{92, 10, 92, 82, 93, 35, 55, 47, 57, 73},
		{47, 79, 78, 66, 57, 83, 50, 20, 54, 69},
		{47, 90, 84, 86, 94, 69, 35, 15, 92, 80},
		{82, 33, 22, 64, 97, 47, 91, 21, 21, 10},
		{59, 77, 62, 33, 90, 13, 10, 68, 61, 54},
		{17, 87, 38, 84, 78, 31, 50, 63, 54, 43},
		{35, 27, 96, 39, 29, 32, 13, 60, 76, 11},
		{24, 23, 76, 62, 63, 69, 25, 57, 80, 18},
		{33, 68, 44, 86, 57, 45, 11, 64, 40, 89},
		{95, 61, 13, 86, 57, 48, 12, 66, 62, 92},
		{57, 75, 31, 70, 51, 47, 29, 93, 58, 95},
		{12, 35, 72, 30, 87, 50, 18, 68, 72, 90},
		{63, 14, 65, 54, 43, 92, 25, 52, 88, 44},
		{30, 47, 10, 15, 65, 10, 75, 14, 28, 89},
		{19, 76, 28, 37, 20, 47, 93, 43, 77, 48},
		{17, 84, 61, 70, 29, 46, 45, 43, 32, 39},
		{12, 10, 47, 39, 71, 72, 65, 30, 53, 85},
		{35, 30, 58, 43, 48, 93, 61, 63, 10, 91},
		{35, 96, 60, 16, 72, 93, 54, 55, 81, 41},
		{11, 11, 50, 87, 75, 78, 93, 95, 29, 24},
		{64, 68, 67, 92, 66, 66, 25, 59, 67, 73},
		{69, 52, 74, 43, 98, 25, 60, 19, 20, 43},
		{79, 62, 22, 33, 13, 73, 62, 40, 99, 12},
		{28, 32, 39, 35, 88, 17, 91, 17, 91, 69},
		{44, 74, 68, 45, 42, 21, 49, 74, 56, 56},
		{65, 26, 94, 29, 76, 38, 97, 76, 62, 86},
		{62, 88, 51, 16, 46, 83, 49, 27, 24, 19},
		{48, 70, 11, 21, 31, 92, 51, 56, 45, 86},
		{53, 31, 69, 52, 64, 70, 61, 89, 53, 45},
		{86, 19, 53, 41, 85, 10, 29, 58, 10, 10},
		{92, 82, 63, 34, 76, 76, 84, 86, 13, 21},
		{81, 92, 85, 53, 72, 48, 23, 13, 26, 40},
		{69, 78, 42, 88, 75, 49, 35, 39, 96, 58},
		{83, 78, 44, 16, 92, 23, 84, 64, 11, 86},
		{10, 77, 67, 18, 59, 82, 50, 24, 94, 47},
		{36, 63, 66, 27, 39, 54, 81, 23, 89, 40},
		{35, 75, 86, 98, 73, 95, 33, 61, 43, 59},
		{21, 21, 34, 96, 61, 47, 80, 11, 75, 75},
		{73, 56, 86, 61, 99, 75, 46, 69, 79, 28},
		{56, 97, 85, 47, 74, 89, 77, 80, 61, 94},
		{40, 12, 34, 43, 73, 86, 22, 89, 32, 99},
		{95, 83, 68, 54, 64, 45, 86, 95, 31, 93},
		{70, 95, 68, 39, 97, 96, 49, 16, 88, 82},
		{44, 82, 79, 55, 27, 17, 48, 15, 70, 22},
		{54, 55, 20, 90, 74, 52, 40, 29, 81, 21},
		{81, 99, 15, 94, 33, 57, 45, 33, 50, 43},
		{96, 41, 67, 87, 22, 42, 19, 88, 58, 10},
		{26, 43, 30, 54, 86, 82, 74, 49, 11, 73},
		{28, 80, 10, 25, 41, 57, 17, 94, 49, 98},
		{66, 83, 64, 17, 74, 10, 63, 66, 55, 20},
		{49, 84, 69, 12, 48, 14, 37, 81, 70, 29},
		{20, 37, 41, 35, 51, 97, 67, 73, 58, 91},
		{55, 35, 19, 95, 67, 51, 20, 67, 17, 28},
		{86, 43, 59, 35, 12, 77, 91, 97, 51, 97},
		{26, 90, 69, 22, 64, 67, 26, 81, 98, 45},
		{58, 38, 96, 17, 72, 87, 81, 86, 58, 16},
		{33, 22, 18, 71, 27, 69, 13, 29, 27, 69},
		{13, 73, 71, 42, 33, 25, 78, 65, 32, 57},
		{37, 87, 18, 69, 61, 35, 35, 10, 44, 93},
		{96, 46, 34, 33, 70, 36, 59, 45, 89, 28},
		{82, 31, 67, 80, 83, 51, 13, 41, 14, 20},
		{69, 21, 79, 83, 81, 95, 84, 37, 81, 19},
		{22, 45, 20, 73, 82, 58, 72, 52, 40, 26},
		{36, 56, 43, 47, 73, 78, 66, 87, 66, 11},
		{42, 19, 55, 16, 76, 90, 24, 71, 69, 14},
		{50, 45, 64, 98, 65, 85, 24, 91, 45, 77},
		{96, 99, 12, 56, 31, 78, 93, 37, 81, 22},
		{94, 69, 67, 77, 35, 12, 61, 59, 77, 44},
		{65, 72, 28, 48, 87, 65, 57, 93, 49, 93},
		{47, 67, 84, 81, 37, 77, 30, 23, 82, 60},
		{65, 42, 37, 33, 97, 56, 70, 16, 41, 14},
		{43, 67, 29, 30, 98, 46, 28, 20, 91, 26},
		{67, 44, 42, 72, 15, 52, 11, 65, 81, 59},
		{95, 88, 48, 72, 39, 60, 38, 99, 19, 84},
		{22, 22, 11, 70, 94, 92, 78, 88, 36, 40},
		{57, 85, 82, 23, 73, 76, 94, 28, 62, 88}
	},
	{
		{41, 29, 85, 86, 31, 36, 50, 13, 60, 12},
		{82, 89, 92, 14, 14, 38, 31, 13, 69, 71},
		{66, 44, 76, 31, 91, 20, 24, 13, 80, 21},
		{68, 37, 82, 41, 90, 21, 89, 67, 42, 93},
		{56, 70, 78, 86, 21, 34, 11, 23, 95, 59},
		{40, 88, 33, 24, 39, 20, 86, 32, 28, 11},
		{60, 64, 24, 98, 52, 69, 10, 30, 83, 54},
		{90, 43, 60, 53, 24, 49, 94, 28, 41, 38},
		{14, 67, 86, 86, 13, 96, 93, 82, 36, 94},
		{84, 69, 99, 22, 57, 65, 12, 32, 67, 83},
		{68, 39, 63, 14, 37, 25, 27, 92, 37, 56},
		{57, 95, 66, 66, 64, 26, 52, 67, 15, 18},
		{79, 11, 54, 47, 59, 77, 25, 75, 90, 96},
		{44, 20, 15, 51, 11, 46, 92, 84, 26, 75},
		{70, 72, 72, 84, 47, 43, 60, 73, 92, 84},
		{93, 92, 23, 74, 73, 22, 56, 43, 86, 80},
		{45, 93, 64, 62, 39, 68, 78, 37, 95, 42},
		{58, 19, 75, 17, 79, 97, 60, 24, 55, 92},
		{27, 65, 25, 93, 86, 33, 26, 32, 88, 75},
		{89, 19, 58, 44, 94, 67, 33, 24, 18, 91},
		{38, 61, 41, 67, 61, 41, 36, 59, 52, 45},
		{94, 70, 92, 94, 41, 23, 56, 13, 81, 86},
		{21, 34, 96, 79, 61, 88, 41, 81, 50, 74},
		{44, 76, 45, 55, 50, 79, 20, 24, 86, 15},
		{74, 64, 99, 91, 78, 68, 79, 18, 24, 72},
		{46, 17, 28, 29, 68, 92, 88, 59, 12, 61},
		{82, 52, 40, 84, 57, 36, 78, 97, 20, 59},
		{47, 82, 87, 62, 16, 77, 43, 77, 31, 88},
		{35, 18, 92, 41, 93, 46, 67, 45, 73, 14},
		{77, 58, 40, 78, 27, 86, 86, 56, 57, 42},
		{57, 81, 97, 29, 16, 72, 72, 45, 14, 39},
		{70, 87, 43, 92, 85, 41, 74, 50, 21, 50},
		{49, 78, 85, 26, 69, 62, 39, 69, 85, 51},
		{40, 69, 38, 45, 57, 75, 86, 76, 14, 35},
		{12, 42, 26, 34, 98, 82, 74, 14, 18, 70},
		{80, 26, 37, 19, 55, 38, 92, 86, 52, 70},
		{36, 52, 63, 85, 86, 40, 66, 23, 53, 54},
		{40, 69, 24, 54, 57, 24, 58, 50, 15, 80},
		{33, 75, 92, 93, 35, 41, 71, 92, 94, 64},
		{24, 32, 45, 78, 87, 18, 28, 60, 77, 50},
		{51, 82, 10, 98, 56, 28, 52, 24, 72, 10},
		{33, 73, 75, 49, 70, 31, 48, 91, 35, 36},
		{70, 72, 41, 75, 46, 14, 85, 11, 67, 24},
		{87, 32, 97, 52, 99, 11, 60, 36, 35, 13},
		{21, 18, 23, 74, 76, 48, 80, 65, 17, 94},
		{45, 33, 37, 61, 13, 46, 19, 95, 16, 52},
		{55, 83, 90, 13, 59, 79, 80, 51, 57, 41},
		{67, 57, 95, 48, 28, 86, 92, 85, 54, 57},
		{61, 87, 91, 95, 83, 12, 64, 25, 33, 62},
		{94, 24, 25, 53, 41, 11, 83, 31, 43, 51},
		{78, 77, 54, 21, 33, 92, 78, 55, 60, 99},
		{19, 41, 32, 74, 24, 14, 39, 50, 16, 12},
		{46, 15, 21, 21, 14, 76, 89, 43, 74, 93},
		{77, 96, 86, 12, 49, 78, 79, 59, 62, 23},
		{56, 40, 74, 63, 12, 58, 54, 99, 34, 20},
		{29, 55, 53, 39, 17, 78, 43, 76, 21, 23},
		{35, 99, 53, 76, 77, 88, 48, 73, 58, 35},
		{73, 39, 21, 48, 87, 28, 51, 79, 43, 79},
		{59, 79, 82, 71, 44, 33, 87, 11, 45, 52},
		{59, 78, 70, 75, 16, 30, 65, 62, 95, 71},
		{25, 73, 41, 54, 49, 91, 47, 14, 50, 21},
		{66, 78, 87, 17, 69, 48, 81, 35, 90, 65},
		{54, 71, 86, 36, 34, 83, 10, 77, 64, 74},
		{13, 25, 50, 20, 34, 65, 65, 56, 74, 96},
		{70, 91, 73, 83, 50, 89, 64, 53, 37, 69},
		{50, 83, 29, 61, 67, 17, 11, 90, 47, 89},
		{49, 69, 53, 84, 91, 87, 57, 53, 14, 32},
		{22, 90, 26, 23, 17, 20, 39, 71, 43, 34},
		{47, 98, 70, 36, 49, 26, 45, 70, 41, 72},
		{57, 52, 73, 68, 23, 86, 89, 12, 77, 92},
		{39, 47, 67, 30, 87, 87, 10, 54, 69, 90},
		{46, 73, 38, 97, 41, 31, 11, 26, 79, 88},
		{17, 86, 18, 12, 81, 79, 87, 37, 41, 13},
		{94, 69, 57, 15, 53, 70, 63, 61, 37, 64},
		{94, 15, 77, 87, 13, 45, 86, 76, 30, 24},
		{69, 18, 49, 11, 40, 26, 53, 40, 35, 73},
		{10, 15, 21, 10, 94, 66, 15, 76, 11, 62},
		{47, 32, 94, 55, 99, 53, 99, 58, 65, 79},
		{38, 58, 19, 35, 32, 62, 41, 51, 16, 11},
		{63, 51, 84, 96, 84, 92, 42, 46, 32, 56},
		{64, 44, 88, 51, 24, 92, 58, 79, 75, 54},
		{29, 76, 49, 37, 80, 99, 97, 32, 42, 93},
		{97, 10, 49, 41, 98, 57, 81, 90, 26, 84},
		{78, 61, 82, 85, 88, 23, 76, 60, 59, 34},
		{88, 65, 41, 51, 44, 44, 98, 93, 82, 52},
		{57, 19, 12, 96, 46, 36, 22, 21, 25, 55},
		{95, 56, 79, 75, 27, 31, 58, 22, 27, 79},
		{44, 82, 65, 54, 14, 55, 95, 71, 42, 82},
		{70, 25, 37, 53, 85, 95, 74, 45, 25, 70},
		{19, 84, 10, 17, 32, 72, 17, 96, 10, 69},
		{60, 27, 72, 55, 38, 40, 61, 90, 81, 30},
		{24, 94, 80, 31, 75, 23, 60, 96, 32, 99},
		{13, 31, 56, 11, 31, 35, 53, 49, 13, 80},
		{75, 53, 96, 22, 78, 18, 70, 62, 67, 13},
		{84, 63, 87, 75, 64, 55, 99, 72, 45, 35},
		{11, 48, 44, 55, 50, 77, 43, 35, 23, 15},
		{31, 67, 18, 51, 74, 84, 27, 74, 43, 66},
		{49, 89, 70, 69, 46, 21, 39, 34, 30, 64},
		{65, 47, 18, 47, 30, 97, 63, 45, 50, 98},
		{50, 79, 76, 32, 35, 89, 42, 59, 93, 97},
